"ID","Species","Longitude","Latitude","Common Name","Accuracy: Square Meters","Date","Source","County","Location Quality","Citation"
"d96","latifolia","-121.185826","37.692593","Oregon ash","","2005-07-29","DFW Vegetation Classification and Mapping Program","San Joaquin","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"d99","latifolia","-121.225728","37.669624","Oregon ash","","2005-08-04","DFW Vegetation Classification and Mapping Program","Stanislaus","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1004","latifolia","-121.361453","39.398063","Oregon ash","","2005-07-06","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Butte","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1007","latifolia","-121.303875","39.309831","Oregon ash","","2005-07-05","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Yuba","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1019","latifolia","-121.722465","39.815872","Oregon ash","","2005-07-12","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Butte","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1035","latifolia","-121.707369","39.867654","Oregon ash","","2005-07-05","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Butte","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1053","latifolia","-120.946301","38.823726","Oregon ash","","2005-07-11","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1054","latifolia","-120.946431","38.823611","Oregon ash","","2005-07-11","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1055","latifolia","-120.947253","38.819851","Oregon ash","","2005-07-11","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1068","latifolia","-121.308876","39.111822","Oregon ash","","2005-08-05","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Yuba","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1070","latifolia","-121.24101","39.11734","Oregon ash","","2005-08-05","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1071","latifolia","-121.244271","39.112749","Oregon ash","","2005-08-05","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1072","latifolia","-120.96503","38.82455","Oregon ash","","2005-08-08","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1075","latifolia","-120.587729","38.19108","Oregon ash","","2005-07-12","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Calaveras","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1082","latifolia","-121.936238","40.417332","Oregon ash","","2006-06-07","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Shasta","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df108","latifolia","-121.036857","38.93269","Oregon ash","","2006-06-26","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Placer","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df110","latifolia","-121.038053","38.931999","Oregon ash","","2006-06-26","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Placer","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df1172","latifolia","-121.204724","39.312045","Oregon ash","","2006-06-12","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Nevada","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df215","latifolia","-121.641795","39.647499","Oregon ash","","2006-04-11","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Butte","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df216","latifolia","-120.981206","38.802387","Oregon ash","","2006-04-27","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df221","latifolia","-120.977511","38.80681","Oregon ash","","2006-05-02","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df367","latifolia","-120.32703","37.749214","Oregon ash","","2006-04-26","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tuolumne","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df372","latifolia","-120.927386","38.814282","Oregon ash","","2006-05-31","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df373","latifolia","-120.927063","38.813483","Oregon ash","","2006-06-15","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df395","latifolia","-120.94673","38.823229","Oregon ash","","2006-06-14","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df438","latifolia","-120.826056","38.14806","Oregon ash","","2006-05-08","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Calaveras","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df488","latifolia","-122.089773","40.306264","Oregon ash","","2006-06-06","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df504","latifolia","-121.729223","39.803539","Oregon ash","","2005-05-04","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Butte","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df509","latifolia","-122.06037","40.13752","Oregon ash","","2005-05-10","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df538","latifolia","-120.962361","38.819971","Oregon ash","","2005-07-11","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df539","latifolia","-120.548925","38.044696","Oregon ash","","2005-06-01","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Calaveras","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df549","latifolia","-122.18051","40.276339","Oregon ash","","2005-05-12","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df561","latifolia","-122.178709","40.295885","Oregon ash","","2005-05-23","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df644","latifolia","-121.937669","40.112593","Oregon ash","","2005-06-07","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df678","latifolia","-120.686981","38.320008","Oregon ash","","2005-07-14","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Amador","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df724","latifolia","-120.942929","38.528579","Oregon ash","","2005-06-15","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df727","latifolia","-120.940858","38.530012","Oregon ash","","2005-06-15","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df744","latifolia","-121.962567","40.244589","Oregon ash","","2005-06-15","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df745","latifolia","-121.966255","40.243297","Oregon ash","","2005-06-15","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df749","latifolia","-122.017072","40.108646","Oregon ash","","2005-05-11","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","Tehama","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
"df751","latifolia","-120.953736","38.818289","Oregon ash","","2005-07-11","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","El Dorado","medium","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 10, 2023."
